ID,Name,Email,Phone,Marks
77520,Student77520,student77520@example.com,8131562224,81
77521,Student77521,student77521@example.com,6140404823,47
77522,Student77522,student77522@example.com,4781344605,48
77523,Student77523,student77523@example.com,9594513648,91
77524,Student77524,student77524@example.com,7696764697,70
77525,Student77525,student77525@example.com,4545436479,79
77526,Student77526,student77526@example.com,6400507069,66
77527,Student77527,student77527@example.com,1546316411,69
77528,Student77528,student77528@example.com,4430967587,74
77529,Student77529,student77529@example.com,1159261363,74
77530,Student77530,student77530@example.com,5180116658,38
77531,Student77531,student77531@example.com,5971784783,57
77532,Student77532,student77532@example.com,2556179177,92
77533,Student77533,student77533@example.com,4428023889,84
77534,Student77534,student77534@example.com,8861041118,38
77535,Student77535,student77535@example.com,4829804594,64
77536,Student77536,student77536@example.com,6778390470,80
77537,Student77537,student77537@example.com,5141888427,97
77538,Student77538,student77538@example.com,4607852281,62
77539,Student77539,student77539@example.com,6167793650,83
77540,Student77540,student77540@example.com,3484907265,79
77541,Student77541,student77541@example.com,5724131743,72
77542,Student77542,student77542@example.com,2842932126,94
77543,Student77543,student77543@example.com,4398388101,42
77544,Student77544,student77544@example.com,7521168350,87
77545,Student77545,student77545@example.com,4474579079,74
77546,Student77546,student77546@example.com,1359726180,59
77547,Student77547,student77547@example.com,4668789507,84
77548,Student77548,student77548@example.com,2666902784,65
77549,Student77549,student77549@example.com,4665156648,38
77550,Student77550,student77550@example.com,1259609852,48
77551,Student77551,student77551@example.com,1665490600,51
77552,Student77552,student77552@example.com,5952679087,41
77553,Student77553,student77553@example.com,6833192694,52
77554,Student77554,student77554@example.com,4407960326,66
77555,Student77555,student77555@example.com,7389629057,56
77556,Student77556,student77556@example.com,6992356120,89
77557,Student77557,student77557@example.com,3262911685,39
77558,Student77558,student77558@example.com,1180675737,83
77559,Student77559,student77559@example.com,2829228024,81
77560,Student77560,student77560@example.com,2326546796,99
77561,Student77561,student77561@example.com,0466769135,83
77562,Student77562,student77562@example.com,6430513168,99
77563,Student77563,student77563@example.com,2820700798,71
77564,Student77564,student77564@example.com,0405203446,97
77565,Student77565,student77565@example.com,2186487532,78
77566,Student77566,student77566@example.com,5907277248,64
77567,Student77567,student77567@example.com,3201925594,96
77568,Student77568,student77568@example.com,9891994556,56
77569,Student77569,student77569@example.com,5170013341,74
77570,Student77570,student77570@example.com,2750596549,83
77571,Student77571,student77571@example.com,1245802142,60
77572,Student77572,student77572@example.com,8800550911,95
77573,Student77573,student77573@example.com,1808245030,56
77574,Student77574,student77574@example.com,2081740878,69
77575,Student77575,student77575@example.com,0016135006,89
77576,Student77576,student77576@example.com,7125193135,37
77577,Student77577,student77577@example.com,8714524470,46
77578,Student77578,student77578@example.com,9564708100,73
77579,Student77579,student77579@example.com,8057671578,89
77580,Student77580,student77580@example.com,1653871747,53
77581,Student77581,student77581@example.com,3317091775,95
77582,Student77582,student77582@example.com,2100007467,94
77583,Student77583,student77583@example.com,6400381880,57
77584,Student77584,student77584@example.com,7587739887,58
77585,Student77585,student77585@example.com,3137572305,54
77586,Student77586,student77586@example.com,7358656611,66
77587,Student77587,student77587@example.com,2568593370,98
77588,Student77588,student77588@example.com,7675927603,84
77589,Student77589,student77589@example.com,4085193801,49
77590,Student77590,student77590@example.com,4101763422,74
77591,Student77591,student77591@example.com,2807354473,84
77592,Student77592,student77592@example.com,6786780461,87
77593,Student77593,student77593@example.com,3423648057,93
77594,Student77594,student77594@example.com,0272463101,78
77595,Student77595,student77595@example.com,4809034837,81
77596,Student77596,student77596@example.com,7279164694,36
77597,Student77597,student77597@example.com,3490061079,96
77598,Student77598,student77598@example.com,1418457190,73
77599,Student77599,student77599@example.com,7032473905,58
77600,Student77600,student77600@example.com,7164009980,75
77601,Student77601,student77601@example.com,1433788361,82
77602,Student77602,student77602@example.com,7175259456,94
77603,Student77603,student77603@example.com,8970818968,96
77604,Student77604,student77604@example.com,3405659468,74
77605,Student77605,student77605@example.com,3112539775,51
77606,Student77606,student77606@example.com,5460317606,44
77607,Student77607,student77607@example.com,2020151646,90
77608,Student77608,student77608@example.com,7918417050,41
77609,Student77609,student77609@example.com,5465077830,72
77610,Student77610,student77610@example.com,6840638350,46
77611,Student77611,student77611@example.com,4529985165,92
77612,Student77612,student77612@example.com,1654450694,35
77613,Student77613,student77613@example.com,4471009091,50
77614,Student77614,student77614@example.com,5805683793,35
77615,Student77615,student77615@example.com,3402771474,69
77616,Student77616,student77616@example.com,8495447323,38
77617,Student77617,student77617@example.com,0840114532,45
77618,Student77618,student77618@example.com,2549822971,99
77619,Student77619,student77619@example.com,3276834661,44
77620,Student77620,student77620@example.com,6493594628,62
77621,Student77621,student77621@example.com,3978601769,99
77622,Student77622,student77622@example.com,3651082605,93
77623,Student77623,student77623@example.com,2294462003,70
77624,Student77624,student77624@example.com,5601032494,88
77625,Student77625,student77625@example.com,1908926316,50
77626,Student77626,student77626@example.com,6570048776,44
77627,Student77627,student77627@example.com,2706422361,45
77628,Student77628,student77628@example.com,8928223782,41
77629,Student77629,student77629@example.com,5652612222,73
77630,Student77630,student77630@example.com,9867595154,97
77631,Student77631,student77631@example.com,9921818367,36
77632,Student77632,student77632@example.com,4917098111,88
77633,Student77633,student77633@example.com,6886811899,89
77634,Student77634,student77634@example.com,2354635636,97
77635,Student77635,student77635@example.com,9447240625,74
77636,Student77636,student77636@example.com,6902573326,55
77637,Student77637,student77637@example.com,9538711479,57
77638,Student77638,student77638@example.com,3751791974,96
77639,Student77639,student77639@example.com,3369157169,87
77640,Student77640,student77640@example.com,1026011427,45
77641,Student77641,student77641@example.com,8183039772,49
77642,Student77642,student77642@example.com,0981800631,65
77643,Student77643,student77643@example.com,6275815836,72
77644,Student77644,student77644@example.com,6047594382,81
77645,Student77645,student77645@example.com,8784956000,63
77646,Student77646,student77646@example.com,7830458146,56
77647,Student77647,student77647@example.com,4529261057,41
77648,Student77648,student77648@example.com,2787989653,43
77649,Student77649,student77649@example.com,8812945899,60
77650,Student77650,student77650@example.com,4826202412,59
77651,Student77651,student77651@example.com,3139702089,79
77652,Student77652,student77652@example.com,3151953904,89
77653,Student77653,student77653@example.com,2840487156,51
77654,Student77654,student77654@example.com,1642506609,57
77655,Student77655,student77655@example.com,7394204643,86
77656,Student77656,student77656@example.com,3944429389,70
77657,Student77657,student77657@example.com,6964153696,94
77658,Student77658,student77658@example.com,9214818013,40
77659,Student77659,student77659@example.com,7189455181,36
77660,Student77660,student77660@example.com,7576798931,48
77661,Student77661,student77661@example.com,3839763829,98
77662,Student77662,student77662@example.com,0236480664,55
77663,Student77663,student77663@example.com,2142574218,100
77664,Student77664,student77664@example.com,4542758229,81
77665,Student77665,student77665@example.com,5048369110,64
77666,Student77666,student77666@example.com,3241393869,65
77667,Student77667,student77667@example.com,5546852854,58
77668,Student77668,student77668@example.com,5038647360,56
77669,Student77669,student77669@example.com,1342261845,39
77670,Student77670,student77670@example.com,2904978849,80
77671,Student77671,student77671@example.com,0558997974,76
77672,Student77672,student77672@example.com,5135877481,77
77673,Student77673,student77673@example.com,1227997691,54
77674,Student77674,student77674@example.com,1741549559,53
77675,Student77675,student77675@example.com,3200629024,76
77676,Student77676,student77676@example.com,5405918801,82
77677,Student77677,student77677@example.com,8156731413,99
77678,Student77678,student77678@example.com,1195058007,53
77679,Student77679,student77679@example.com,8022373696,44
77680,Student77680,student77680@example.com,1134083922,60
77681,Student77681,student77681@example.com,0981856719,78
77682,Student77682,student77682@example.com,1347366327,100
77683,Student77683,student77683@example.com,3683025304,83
77684,Student77684,student77684@example.com,6723952689,35
77685,Student77685,student77685@example.com,8487413636,86
77686,Student77686,student77686@example.com,0388837359,82
77687,Student77687,student77687@example.com,3644460781,90
77688,Student77688,student77688@example.com,8083543111,53
